,Unnamed: 0,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price,Year_levels
3589,18617,2004,1,3,2,0,2254,2301,attached,443,0,False,False,True,True,49899,Lewis Port,,Port Jonathanborough,10250,332638.0,2002-2018
3590,18618,2001,1,3,2,0,1594,1641,attached,409,0,False,False,True,True,46588,Laura Neck,,Port Jonathanborough,10250,355320.0,1985-2001
3591,18619,2001,2,3,2,1,2344,2443,attached,616,0,True,False,True,True,836,Montes Curve,,Port Jonathanborough,10250,396899.0,1985-2001
3592,18620,2000,2,5,3,0,3297,3376,attached,591,0,True,False,True,True,4918,Montes Curve,,Port Jonathanborough,10250,401940.0,1985-2001
3593,18621,2000,2,4,2,1,2453,2465,attached,427,0,False,False,True,True,140,Clay Valleys,,Port Jonathanborough,10250,272160.0,1985-2001
3594,18622,2001,1,3,2,0,1981,2075,attached,428,0,False,False,True,True,2958,Clay Valleys,,Port Jonathanborough,10250,393121.0,1985-2001
3595,18623,2001,1,4,2,0,1720,1814,attached,647,0,True,False,True,True,4177,David Viaduct,,Port Jonathanborough,10250,342720.0,1985-2001
3596,18624,2002,2,5,3,0,3143,3209,attached,663,0,True,True,True,True,38,Sarah Views,,Port Jonathanborough,10250,472500.0,2002-2018
3597,18625,1990,1,3,2,0,1365,1452,attached,486,0,True,False,True,True,1854,Acosta Ferry,,Port Jonathanborough,10250,302397.0,1985-2001
3598,18626,1990,2,3,2,1,1595,1643,attached,479,0,True,False,True,True,6528,Melton Flat,,Port Jonathanborough,10250,335788.0,1985-2001
3599,18627,1990,1,3,2,0,1159,1160,attached,475,0,False,False,True,True,461,Juan Skyway,,Port Jonathanborough,10250,319409.0,1985-2001
3600,18666,2006,2,4,2,1,3353,3350,attached,697,0,True,False,True,True,57724,Barbara Glen,,Port Jonathanborough,10250,396896.0,2002-2018
3601,18667,2007,2,4,2,1,3356,3357,attached,701,0,True,False,True,True,86755,Robert Road,,Port Jonathanborough,10250,459904.0,2002-2018
3602,18699,2016,2,5,3,0,3390,3480,attached,685,0,True,False,True,True,49213,Allen View,,Port Jonathanborough,10250,505261.0,2002-2018
3603,18700,2014,1,4,2,0,2028,2104,attached,403,0,True,False,True,True,4992,Amy Inlet,,Port Jonathanborough,10250,437222.0,2002-2018
3604,18701,2014,2,5,3,0,2821,2862,attached,693,0,True,False,True,True,8163,Amy Inlet,,Port Jonathanborough,10250,473763.0,2002-2018
3605,18702,2015,2,5,2,1,2708,2832,attached,765,0,False,False,True,True,6356,Smith Village,,Port Jonathanborough,10250,490143.0,2002-2018
3606,18710,2009,2,4,3,0,2289,2288,attached,611,0,False,False,True,True,1273,Cody Port,,Port Jonathanborough,10250,400680.0,2002-2018
3607,18744,2010,2,4,2,0,2099,2212,attached,443,0,False,False,True,True,104,Horne Keys,,North Erinville,11510,458014.0,2002-2018
3608,18867,2003,2,4,2,1,2834,3006,attached,628,0,True,True,True,True,202,May Island,,Port Jonathanborough,10250,466203.0,2002-2018
3609,19524,2005,2,5,2,1,3256,3332,attached,618,0,False,True,True,True,21767,Michele Coves,,North Erinville,11510,415800.0,2002-2018
3610,19746,2008,2,5,3,0,2490,2483,attached,636,0,False,False,True,True,679,Cody Port,,Port Jonathanborough,10250,454859.0,2002-2018
3612,19945,1986,1,3,1,1,1909,2015,attached,503,0,True,True,True,True,12680,Elizabeth Mountains,,East Lucas,11911,472496.0,1985-2001
3613,20005,2011,1,4,2,0,2220,2249,attached,427,0,False,False,True,True,83438,Bradford Cape,,Port Jonathanborough,10250,415800.0,2002-2018
3614,20059,2007,1,4,2,1,2567,3064,attached,690,0,True,True,True,True,5228,Patrick Hill,,Wendybury,10250,540539.0,2002-2018
3615,20258,2000,1,3,3,0,1911,1948,attached,422,0,True,False,True,True,514,Joel Cliffs,,Port Andrealand,11295,522899.0,1985-2001
3616,20259,2005,1,4,2,1,2933,2937,attached,444,0,True,False,True,True,33282,John Club,,Port Andrealand,11295,655203.0,2002-2018
3617,20260,1997,2,4,2,1,3000,3001,attached,757,0,True,True,True,True,3708,West Valley,,Port Andrealand,11295,579596.0,1985-2001
3618,20261,1993,2,3,2,1,2020,2023,attached,607,0,True,False,True,True,995,Hansen Route,,North Erinville,11510,437218.0,1985-2001
3619,20264,2002,3,10,4,0,4672,4769,attached,750,0,True,False,True,True,2944,Morales Plains,,North Erinville,11510,560704.0,2002-2018
3620,20274,2003,1,2,2,0,1689,2302,attached,493,0,True,False,True,True,991,Holly Stream,,East Lucas,11911,333900.0,2002-2018
3621,20276,2009,2,3,2,1,3319,3309,attached,693,0,True,False,True,True,40051,Jocelyn Crossing,,Wendybury,10250,516599.0,2002-2018
3622,20296,2015,2,5,3,0,3036,3196,attached,668,0,True,False,True,True,7731,Alexander Unions,,Port Andrealand,11295,692372.0,2002-2018
3623,20297,2014,2,6,4,0,3284,3451,attached,671,0,True,False,True,True,54280,Alicia Union,,Port Andrealand,11295,742144.0,2002-2018
3624,20298,2007,2,5,4,0,3570,3568,attached,854,0,True,True,True,True,5254,Miller Route,,Port Andrealand,11295,737096.0,2002-2018
3625,20299,2006,2,5,3,0,3237,3337,attached,617,0,True,True,True,True,71001,Watson Square,,Port Andrealand,11295,655198.0,2002-2018
3626,20300,2007,2,5,3,0,2899,2974,attached,573,0,True,False,True,True,839,Louis Park,,Port Andrealand,11295,573298.0,2002-2018
3627,20301,2003,1,3,2,0,2247,2284,attached,584,0,True,False,True,True,328,Jones Mall,,Port Andrealand,11295,541802.0,2002-2018
3628,20302,2003,2,4,2,1,3517,3693,attached,668,0,True,True,True,True,76,Beasley Shore,,Port Andrealand,11295,604800.0,2002-2018
3629,20303,2001,2,4,2,1,2652,2700,attached,494,0,True,False,True,True,5854,Taylor Lodge,,Port Andrealand,11295,502742.0,1985-2001
3630,20304,1999,2,3,2,1,3951,4097,attached,708,0,True,True,True,True,924,Clayton Plain,,Port Andrealand,11295,718201.0,1985-2001
3631,20305,2001,2,4,2,1,2817,2965,attached,664,0,True,False,True,True,48923,Jamie Street,,Port Andrealand,11295,567004.0,1985-2001
3632,20306,2000,2,4,2,1,2808,2965,attached,666,0,True,False,True,True,1705,Shaffer Tunnel,,Port Andrealand,11295,549989.0,1985-2001
3633,20307,2002,2,3,2,0,1402,1557,attached,431,0,True,False,True,True,99266,Gordon Route,2783.0,Port Andrealand,11295,321299.0,2002-2018
3634,20308,2002,2,3,2,1,1677,1675,attached,419,0,True,False,True,True,171,Huber Summit,354.0,Port Andrealand,11295,351537.0,2002-2018
3635,20309,2004,3,4,2,1,3608,3639,attached,629,0,True,True,True,True,6053,Steven Flat,,Port Andrealand,11295,749701.0,2002-2018
3636,20310,2003,1,3,2,1,2000,2046,attached,462,0,True,False,True,True,234,Cruz Road,,North Erinville,11510,392493.0,2002-2018
3637,20311,2003,2,2,2,0,2666,2750,attached,470,0,True,True,True,True,540,Huynh Springs,,Port Andrealand,11295,577083.0,2002-2018
3638,20312,2006,2,5,2,1,3340,3359,attached,563,0,True,False,True,True,60200,Leach Mews,,Port Andrealand,11295,655199.0,2002-2018
3639,20313,2005,3,4,2,1,3609,3646,attached,628,0,True,False,True,True,514,Huynh Springs,,Port Andrealand,11295,197820.0,2002-2018
3640,20314,1999,2,4,2,1,2933,3081,attached,732,0,True,False,True,True,77019,Derek Parks,,Port Andrealand,11295,560696.0,1985-2001
3641,20315,2000,1,3,2,0,1914,1975,attached,627,0,True,False,True,True,317,Ashley Lights,,Port Andrealand,11295,529199.0,1985-2001
3642,20316,1994,1,3,3,0,1641,1636,attached,485,0,True,False,True,True,138,Snyder Expressway,,Port Andrealand,11295,441001.0,1985-2001
3643,20317,1990,1,4,3,0,3139,3259,attached,813,0,True,True,True,True,721,Evans Dale,,Port Andrealand,11295,1064703.0,1985-2001
3644,20318,2011,2,5,4,1,6114,7011,attached,965,0,True,False,True,True,26924,Matthew Isle,,Port Andrealand,11295,1764004.0,2002-2018
3645,20319,2005,1,6,6,1,6723,7654,attached,1262,0,True,True,True,True,30835,Matthew Isle,,Port Andrealand,11295,2129399.0,2002-2018
3646,20320,2001,2,3,2,1,2147,2203,attached,644,0,True,False,True,True,91649,Deleon Fords,,Port Andrealand,11295,472500.0,1985-2001
3647,20321,2004,2,5,3,0,2941,2982,attached,605,0,True,True,True,True,70789,Hill Crest,,Port Andrealand,11295,585898.0,2002-2018
3648,20322,2005,2,5,3,0,2836,2834,attached,619,0,True,False,True,True,594,William Glen,,Port Andrealand,11295,573300.0,2002-2018
3649,20323,2004,2,4,3,0,2707,2748,attached,679,0,True,False,True,True,806,Stephanie Pine,,Port Andrealand,11295,527936.0,2002-2018
3650,20324,2005,1,4,2,1,2890,3082,attached,599,0,True,False,True,True,4989,Regina Springs,,Port Andrealand,11295,745924.0,2002-2018
3651,20325,2005,2,3,3,0,3703,3706,attached,621,0,True,True,True,True,733,Lopez Crescent,,Port Andrealand,11295,787503.0,2002-2018
3652,20332,2003,2,5,2,1,3303,3345,attached,832,0,True,True,True,True,2834,Bullock Pine,,North Erinville,11510,592200.0,2002-2018
3653,20333,2004,2,4,2,1,3618,3721,attached,609,0,True,False,True,True,52657,Timothy Crossroad,,North Erinville,11510,485098.0,2002-2018
3654,20334,2005,2,4,2,1,3164,3165,attached,598,0,True,False,True,True,96,Perez Neck,,North Erinville,11510,485101.0,2002-2018
3655,20335,2006,1,3,2,0,1644,1770,attached,432,0,True,False,True,True,556,Larry Tunnel,,North Erinville,11510,399419.0,2002-2018
3656,20336,2004,2,4,3,0,3259,3453,attached,582,0,True,False,True,True,1810,Anna Village,,North Erinville,11510,514077.0,2002-2018
3657,20337,2004,2,4,3,0,3113,3189,attached,554,0,True,False,True,True,92680,Moon Cliff,,North Erinville,11510,482577.0,2002-2018
3658,20338,2006,2,4,3,0,3259,3446,attached,585,0,True,False,True,True,3858,Randy Hill,,North Erinville,11510,511563.0,2002-2018
3659,20339,2004,2,4,3,0,2911,2922,attached,447,0,False,False,True,True,6528,Davis Mall,,North Erinville,11510,478804.0,2002-2018
3660,20340,2004,2,3,2,1,2573,2662,attached,468,0,True,False,True,True,32896,Sanchez Via,,North Erinville,11510,472502.0,2002-2018
3661,20344,2003,2,4,2,1,2091,2181,attached,464,0,True,False,True,True,1467,Johnson Fort,,North Erinville,11510,390598.0,2002-2018
3662,20345,2002,2,4,2,1,2093,2170,attached,463,0,True,False,True,True,544,Robert Burgs,,North Erinville,11510,365398.0,2002-2018
3663,20346,2002,2,4,4,0,3217,3253,attached,572,0,True,False,True,True,88495,Reynolds Ridge,,North Erinville,11510,491400.0,2002-2018
3664,20347,2004,1,3,2,1,2186,2293,attached,434,0,True,False,True,True,328,Erin Bypass,,North Erinville,11510,422098.0,2002-2018
3665,20348,2002,1,3,2,1,2182,2283,attached,440,0,True,False,True,True,7266,Lauren Harbors,,North Erinville,11510,415168.0,2002-2018
3666,20354,2012,2,4,2,1,2594,2739,attached,534,0,True,False,True,True,55037,Lewis Dale,,North Erinville,11510,461794.0,2002-2018
3667,20355,2012,1,4,2,0,1561,1555,attached,423,0,False,False,True,True,29694,Stevens Spur,,North Erinville,11510,371701.0,2002-2018
3668,20356,2008,2,5,3,1,3633,3629,attached,673,0,True,False,True,True,58,Harrington Prairie,,North Erinville,11510,504004.0,2002-2018
3669,20360,2005,2,5,2,1,3315,3429,attached,581,0,True,True,True,True,8616,Turner Freeway,,North Erinville,11510,627476.0,2002-2018
3670,20378,2011,2,4,2,1,2150,2282,attached,456,0,True,False,True,True,4981,Thompson Cliff,,Port Andrealand,11295,442260.0,2002-2018
3671,20379,2008,2,4,2,1,2155,2276,attached,448,0,True,False,True,True,10957,Laura Vista,,Port Andrealand,11295,448564.0,2002-2018
3672,20380,2010,2,3,2,1,1647,1742,attached,432,0,False,False,True,True,39865,Amanda Alley,,Port Andrealand,11295,405723.0,2002-2018
3673,20381,2008,2,4,2,1,2098,2180,attached,472,0,True,False,True,True,75174,Andrew Well,,Port Andrealand,11295,441003.0,2002-2018
3674,20382,2009,2,4,2,1,2091,2178,attached,471,0,True,False,True,True,301,Kyle Inlet,,Port Andrealand,11295,431552.0,2002-2018
3675,20383,2010,2,3,3,0,2725,2730,attached,578,0,True,False,True,True,31,Melanie Forge,,Port Andrealand,11295,538647.0,2002-2018
3676,20384,2006,2,3,3,0,2729,2721,attached,580,0,True,False,True,True,2517,Michael Key,,Port Andrealand,11295,559436.0,2002-2018
3677,20385,2008,2,3,2,1,2520,2656,attached,687,0,True,False,True,True,758,Harrell Gardens,,Port Andrealand,11295,529200.0,2002-2018
3678,20386,2012,2,4,2,1,2937,3036,attached,651,0,True,False,True,True,4225,Michael Key,,Port Andrealand,11295,554397.0,2002-2018
3679,20387,2005,2,4,2,1,2786,2912,attached,635,0,True,False,True,True,44595,Michael Square,,Port Andrealand,11295,551878.0,2002-2018
3680,20388,2005,3,5,4,0,4516,4848,attached,824,0,True,True,True,True,488,Kelly Point,,Port Andrealand,11295,818997.0,2002-2018
3681,20389,2011,2,4,3,1,3085,3198,attached,603,0,True,False,True,True,4567,Warren Light,,Port Andrealand,11295,623704.0,2002-2018
3682,20390,2009,2,4,3,1,3287,3297,attached,632,0,True,False,True,True,5249,Timothy Estates,,Port Andrealand,11295,636304.0,2002-2018
3683,20391,2010,2,4,3,1,3066,3173,attached,604,0,True,False,True,True,700,Martinez Glen,,Port Andrealand,11295,629996.0,2002-2018
3684,20392,2009,1,4,2,1,2981,3041,attached,792,0,True,False,True,True,78657,Amy Plain,,Port Andrealand,11295,548102.0,2002-2018
3685,20393,2010,2,3,2,1,2425,2550,attached,750,0,True,False,True,True,646,Richardson Garden,,Port Andrealand,11295,535504.0,2002-2018
3686,20394,2008,2,4,3,1,3077,3274,attached,599,0,True,False,True,True,4327,Alyssa Plain,,Port Andrealand,11295,602277.0,2002-2018
3687,20395,2007,1,4,3,0,2897,3126,attached,654,0,True,False,True,True,82152,Alyssa Plain,,Port Andrealand,11295,538653.0,2002-2018
3688,20396,2007,2,3,2,1,2581,2671,attached,464,0,True,False,True,True,1044,Rojas Valley,,Port Andrealand,11295,510303.0,2002-2018
3689,20397,2004,3,4,2,1,2700,2729,attached,457,0,True,False,True,True,18895,Carlson Circles,,Port Andrealand,11295,504629.0,2002-2018
3690,20398,2005,2,3,2,1,2009,2046,attached,459,0,True,False,True,True,5074,Samuel Pines,,Port Andrealand,11295,466197.0,2002-2018
3691,20399,2002,2,4,2,1,2922,2948,attached,443,0,True,False,True,True,78842,Bethany Mews,,Port Andrealand,11295,507777.0,2002-2018
3692,20400,2002,2,4,2,1,2200,2289,attached,461,0,True,False,True,True,13200,Samuel Pines,,Port Andrealand,11295,485100.0,2002-2018
3693,20401,2003,2,3,2,1,2003,2047,attached,465,0,True,False,True,True,3527,Ford Parkways,,Port Andrealand,11295,472498.0,2002-2018
3694,20402,2003,2,4,2,1,3112,3191,attached,557,0,True,True,True,True,9728,Hernandez Parkways,,Port Andrealand,11295,749700.0,2002-2018
3695,20403,2003,2,4,2,1,2654,2709,attached,493,0,True,True,True,True,2297,Snyder Court,,Port Andrealand,11295,399416.0,2002-2018
3696,20404,2008,3,3,2,0,1588,1583,attached,463,0,False,False,True,True,52545,Elizabeth Dam,2435.0,Port Andrealand,11295,327603.0,2002-2018
3697,20405,2005,2,4,2,1,2838,2884,attached,625,0,True,False,True,True,584,Henderson Pines,,Port Andrealand,11295,516596.0,2002-2018
3698,20406,2004,2,3,3,1,2564,2597,attached,622,0,True,False,False,False,21650,Kenneth Crescent,,Port Andrealand,11295,548104.0,2002-2018
3699,20407,2004,2,4,3,0,2933,3034,attached,596,0,True,False,True,True,145,Daniels Fort,,Port Andrealand,11295,540536.0,2002-2018
3700,20408,1993,2,4,2,1,2508,2496,attached,599,0,True,False,True,True,85429,Sarah Inlet,,Port Andrealand,11295,491396.0,1985-2001
3701,20409,1999,2,4,2,1,2719,2741,attached,672,0,True,False,True,True,49205,Travis Isle,,Port Andrealand,11295,616138.0,1985-2001
3702,20410,1998,2,4,3,0,2741,2741,attached,616,0,True,False,True,True,34973,Whitney Prairie,,Port Andrealand,11295,428403.0,1985-2001
3703,20411,1999,2,4,3,0,2737,2740,attached,617,0,True,True,True,True,85253,Whitney Prairie,,Port Andrealand,11295,607948.0,1985-2001
3704,20412,1998,2,3,2,1,2725,2724,attached,670,0,True,False,True,True,6746,Castaneda Brooks,,Port Andrealand,11295,604800.0,1985-2001
3705,20414,1999,2,5,3,0,2578,2612,attached,442,0,True,True,True,True,718,Joel Cliffs,,Port Andrealand,11295,547466.0,1985-2001
3706,20421,2008,3,3,2,1,1551,1551,attached,398,0,True,False,True,True,20,Schultz Street,1159.0,Port Andrealand,11295,355950.0,2002-2018
3707,20423,2008,3,3,2,0,1588,1582,attached,462,0,False,False,True,True,42927,Elizabeth Dam,2614.0,Port Andrealand,11295,338940.0,2002-2018
3713,20429,2009,2,3,2,1,2109,2392,attached,424,0,True,False,True,True,5279,Becky Tunnel,,Port Andrealand,11295,469351.0,2002-2018
3714,20430,2008,2,3,2,1,2105,2402,attached,427,0,True,False,True,True,3647,Lynch Summit,,Port Andrealand,11295,447303.0,2002-2018
3715,20433,2007,2,4,2,1,2277,2343,attached,471,0,True,False,True,True,52242,Woodard Junction,,Port Andrealand,11295,473764.0,2002-2018
3716,20434,2006,2,4,2,1,2123,2256,attached,427,0,True,False,True,True,21570,Elijah Mill,,Port Andrealand,11295,461164.0,2002-2018
3717,20435,2004,2,6,3,1,3896,4078,attached,743,0,True,False,True,True,9341,Buchanan Burgs,,Port Andrealand,11295,617399.0,2002-2018
3718,20436,2007,2,5,2,1,3425,3613,attached,655,0,True,False,True,True,341,Kelley Neck,,Port Andrealand,11295,630003.0,2002-2018
3719,20437,2005,2,5,3,0,3213,3270,attached,671,0,True,False,True,True,31869,Wilson Turnpike,,Port Andrealand,11295,579604.0,2002-2018
3720,20438,1993,2,3,2,0,1761,1822,attached,529,0,True,False,True,True,246,Collins Street,,Port Andrealand,11295,449190.0,1985-2001
3721,20439,1994,2,4,3,0,2124,2121,attached,600,0,True,True,True,True,4778,Collins Street,,Port Andrealand,11295,560700.0,1985-2001
3722,20440,1993,2,4,3,0,2115,2115,attached,596,0,True,True,True,True,697,Ana Drive,,Port Andrealand,11295,540541.0,1985-2001
3723,20441,1992,1,2,1,1,819,819,attached,434,0,False,False,True,True,279,William Square,,Port Andrealand,11295,239404.0,1985-2001
3724,20442,1992,1,3,2,0,1192,1240,attached,484,0,True,True,True,True,135,Valerie Underpass,,Port Andrealand,11295,367920.0,1985-2001
3725,20443,1991,1,3,2,0,1198,1245,attached,482,0,True,False,True,True,262,Valerie Underpass,,Port Andrealand,11295,359100.0,1985-2001
3726,20444,1997,2,3,2,1,1737,1792,attached,480,0,True,True,True,True,3439,Kenneth Street,,Port Andrealand,11295,440996.0,1985-2001
3727,20445,2001,2,3,2,1,1872,2063,attached,404,0,True,False,True,True,5634,Hannah Spur,,Port Andrealand,11295,407613.0,1985-2001
3728,20446,2000,2,3,2,1,2313,2349,attached,406,0,True,False,True,True,829,Tammy Glen,,Port Andrealand,11295,384297.0,1985-2001
3729,20447,2000,2,3,2,1,2186,2280,attached,405,0,True,False,True,True,51100,Tammy Glen,,Port Andrealand,11295,434698.0,1985-2001
3730,20448,1997,2,5,2,1,2566,2636,attached,577,0,True,True,True,True,770,Luis Garden,,Port Andrealand,11295,553144.0,1985-2001
3731,20449,1997,2,6,2,1,3390,3415,attached,569,0,True,True,True,True,70015,Erin Square,,Port Andrealand,11295,522897.0,1985-2001
3732,20450,2000,2,4,2,1,2265,2312,attached,588,0,True,False,True,True,391,Mitchell Crescent,,Port Andrealand,11295,473756.0,1985-2001
3733,20451,1997,2,3,3,0,2019,2062,attached,437,0,True,True,True,True,62,Jean Burgs,,Port Andrealand,11295,487622.0,1985-2001
3734,20452,1994,2,5,3,0,2258,2262,attached,665,0,True,False,True,True,77294,Tara Village,,Port Andrealand,11295,466197.0,1985-2001
3735,20453,1995,1,3,2,0,1303,1339,attached,441,0,True,True,True,True,897,Michele Expressway,,Port Andrealand,11295,409500.0,1985-2001
3736,20454,1998,2,3,2,0,1414,1474,attached,397,0,False,False,True,True,8356,Kim Lake,,Port Andrealand,11295,396898.0,1985-2001
3737,20455,1996,1,3,1,1,1315,1357,attached,401,0,False,False,True,True,8928,Kim Lake,,Port Andrealand,11295,409501.0,1985-2001
3738,20456,1996,2,3,2,0,1851,1906,attached,403,0,False,False,True,True,21785,Kim Lake,,Port Andrealand,11295,428399.0,1985-2001
3739,20457,1992,1,4,2,0,1359,1427,attached,459,0,True,False,True,True,730,Lisa Road,,Port Andrealand,11295,396899.0,1985-2001
3740,20458,2004,2,4,2,1,3256,3268,attached,707,0,True,False,True,True,226,Sandra Valley,,Port Andrealand,11295,638822.0,2002-2018
3741,20459,2002,1,4,2,1,3001,3004,attached,626,0,True,True,True,True,78172,Janet Gateway,,Port Andrealand,11295,692997.0,2002-2018
3742,20460,2001,1,3,2,0,2298,2297,attached,579,0,True,False,True,True,8237,Molly Highway,,Port Andrealand,11295,472496.0,1985-2001
3743,20461,2002,2,3,2,1,2344,2361,attached,426,0,True,False,True,True,3235,Johnson Square,,Port Andrealand,11295,512824.0,2002-2018
3744,20462,2002,2,3,2,1,2139,2240,attached,614,0,True,False,True,True,848,Johnson Square,,Port Andrealand,11295,488879.0,2002-2018
